program,year,last_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
Getty,2023,Boetzkes,Amanda,Q795988,GRI Guest Researcher,NA,
Getty,2022,Doonan,Owen,Q1026939,Getty Scholars,NA,
Getty,2022,Demos,Thomas,Q1047293,GRI Guest Researcher,NA,
Getty,2022,Araujo,Ana Lucia,Q1068752,Getty Scholars,NA,
Getty,2022,Farmer,Sophia,Q1070333,GRI Guest Researcher,NA,
Getty,2022,Avramidou,Amalia,Q1121584,GRI Guest Researcher,NA,
Getty,2022,Sardelić,Mirko,Q1264085,Connecting Art Histories Guest Scholars,NA,
Getty,2022,Bertrand,Pascal,Q13342,GRI Guest Researcher,NA,
Getty,2022,Breitwieser,Sabine,Q165980,GRI Guest Researcher,NA,
Getty,2022,Porter,Benjamin,Q168756,GRI Guest Researcher,NA,
Getty,2022,Balafrej,Lamia,Q174710,Getty Scholars,NA,
Getty,2022,Wells,Lindsay,Q174710,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2022,Reinoza,Tatiana,Q178848,Getty Scholars,NA,
Getty,2022,Baeza Escobedo,Felipe,Q18419,GRI Guest Scholar,NA,
Getty,2022,Kirchner,Thomas,Q1913589,GRI Guest Scholar,NA,
Getty,2022,Giordano,Rebecca,Q235034,Residential Predoctoral Fellowships,NA,
Getty,2022,Majluf,Natalia,Q2868,Connecting Art Histories Guest Scholars,NA,
Getty,2022,Oest,Nicole,Q2974556,Residential Postdoctoral Fellowships,NA,
Getty,2022,Zagoury,David,Q471732,GRI Guest Researcher,NA,
Getty,2022,Firouzeh,Peyvand,Q487556,Getty Scholars,NA,
Getty,2022,Boomer,Megan,Q49088,Residential Postdoctoral Fellowships,NA,
Getty,2022,Rabbat,Nasser,Q49108,Getty Scholars,NA,
Getty,2022,Brey,Alexander,Q49205,Residential Postdoctoral Fellowships,NA,
Getty,2022,Gutierrez,Laura,Q49213,Getty Scholars,NA,
Getty,2022,Reznick,Jordan,Q498526,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2022,O'Neil,Megan,Q621043,Getty Scholars,NA,
Getty,2022,Demetriou,Denise,Q622664,GRI Guest Researcher,NA,
Getty,2022,Dal Zovo,Cecilia,Q63759214,Getty Scholars,NA,
Getty,2022,Pitamber,Naomi,Q739627,Getty Scholars,NA,
Getty,2022,Webb-Binder,Bernida,Q7575916,African American Art History Initiative Fellowship,NA,
Getty,2022,Blakely,Shantel,Q842909,Getty Scholars,NA,
Getty,2022,Griffin,Sushma,Q866012,GRI Guest Researcher,NA,
Getty,2022,Griffin,Sushma,Q866012,Residential Postdoctoral Fellowships,NA,
Getty,2022,Lapin Dardashti,Abigail,Q868421,Residential Postdoctoral Fellowships,NA,
Getty,2022,Brito Guadarrama,Baltazar,Q901361,GRI Guest Scholar,NA,
Getty,2021,Falaschi,Eva,Q102609,Getty Scholars,NA,
Getty,2021,Nitschke,Jessica,Q1066492,Getty Scholars,NA,
Getty,2021,Garnand,Brien,Q1068752,Getty Scholars,NA,
Getty,2021,Farmer,Sophia,Q1070333,Residential Postdoctoral Fellowships,NA,
Getty,2021,Woodward,Hayley,Q1193547,Residential Predoctoral Fellowships,NA,
Getty,2021,Bourogiannis,Giorgos,Q1248816,Getty Scholars,NA,
Getty,2021,Dixon,Helen,Q1277776,Getty Scholars,NA,
Getty,2021,Brazelton-Braxton,Mycah,Q13371,Residential Postdoctoral Fellowships,NA,
Getty,2021,Hunt,Tiffany,Q1375280,Residential Postdoctoral Fellowships,NA,
Getty,2021,Uribe Hanabergh,Verónica,Q1569421,Getty Scholars,NA,
Getty,2021,Kersey,Kristopher,Q174710,Getty Scholars,NA,
Getty,2021,Olivares Sandoval,Omar,Q222738,Residential Postdoctoral Fellowships,NA,
Getty,2021,Wofford,Tobias,Q2303536,African American Art History Initiative Fellowship,NA,
Getty,2021,Cook,Alexandra,Q49088,Residential Predoctoral Fellowships,NA,
Getty,2021,Gunhan Caliskan,Aslihan,Q49115,Residential Predoctoral Fellowships,NA,
Getty,2021,Byrd,Vance,Q49117,Getty Scholars,NA,
Getty,2021,Cradic,Melissa,Q49117,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2021,Jeong,Da Hyung,Q49210,Residential Predoctoral Fellowships,NA,
Getty,2021,Smith,Cherise,Q49213,African American Art History Initiative Fellowship,NA,
Getty,2021,Archibald,Zosia,Q499510,GRI Guest Scholar,NA,
Getty,2021,Hernandez,Jillian,Q501758,Getty Scholars,NA,
Getty,2021,Otto,Elizabeth,Q681025,Getty Scholars,NA,
Getty,2021,Porras-Kim,Gala,Q7280030,GRI Guest Scholar,NA,
Getty,2021,Amstutz,Nina,Q766145,Getty Scholars,NA,
Getty,2021,de Laforcade,Sonia,Q766145,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2021,Mullins,Hanan,Q975461,Getty Scholars,NA,
Getty,2020,Liu,Mia Yinxing,Q1026804,Getty Scholars,NA,
Getty,2020,Barber,Tiffany,Q1068072,Residential Postdoctoral Fellowships,NA,
Getty,2020,Lin,Wei-Cheng,Q131252,Getty Scholars,NA,
Getty,2020,Wielgosz-Rondolino,Dagmara,Q144488,Getty Scholars,NA,
Getty,2020,Breitwieser,Sabine,Q165980,Getty Scholars,NA,
Getty,2020,Porter,Benjamin,Q168756,Getty Scholars,NA,
Getty,2020,Burke,Aaron,Q174710,Getty Scholars,NA,
Getty,2020,Schoepflin,Elisabeth,Q174710,Residential Predoctoral Fellowships,NA,
Getty,2020,Mandell,Alice,Q193727,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2020,Orsingher,Adriano,Q24543,Getty Scholars,NA,
Getty,2020,Overton,Keelan,Q263064,Getty Scholars,NA,
Getty,2020,Sorkin,Jennifer,Q263064,Getty Scholars,NA,
Getty,2020,Berbara,Maria,Q2840233,Connecting Art Histories Guest Scholars,NA,
Getty,2020,Cline,Eric,Q432637,Getty Scholars,NA,
Getty,2020,Kaufman,Brett,Q457281,Getty Scholars,NA,
Getty,2020,Hodos,Tamar,Q459506,Getty Scholars,NA,
Getty,2020,Sims,Theresa,Q46812,Residential Postdoctoral Fellowships,NA,
Getty,2020,Zagoury,David,Q471732,Residential Postdoctoral Fellowships,NA,
Getty,2020,Pistis,Eleonora,Q49088,Getty Scholars,NA,
Getty,2020,Martin,Susan,Q49110,Getty Scholars,NA,
Getty,2020,Cho,Yong,Q49112,Residential Postdoctoral Fellowships,NA,
Getty,2020,Chavoya,C. Ondine,Q49166,Getty Scholars,NA,
Getty,2020,Beeby,Cicek,Q49210,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2020,Rendsburg,Gary,Q499451,Getty Scholars,NA,
Getty,2020,Chua,Lawrence,Q617433,Getty Scholars,NA,
Getty,2020,Demetriou,Denise,Q622664,Getty Scholars,NA,
Getty,2020,Coben,Lawrence,Q632218,GRI Guest Scholar,NA,
Getty,2020,Herrera,María José,Q6979278,Getty Scholars,NA,
Getty,2020,Porras-Kim,Gala,Q7280030,GRI Guest Scholar,NA,
Getty,2020,Soon,Simon,Q738236,Connecting Art Histories Guest Scholars,NA,
Getty,2020,Kramer,Michael,Q7603617,Getty Scholars,NA,
Getty,2020,Walley,Akiko,Q766145,Getty Scholars,NA,
Getty,2020,Cohn,Danielle,Q999763,Getty Scholars,NA,
Getty,2019,Demos,Thomas,Q1047293,GRI Guest Scholar,NA,
Getty,2019,Dominguez Torres,Monica,Q1068072,Getty Scholars,NA,
Getty,2019,Farmer,Sophia,Q1070333,Residential Postdoctoral Fellowships,NA,
Getty,2019,Graninger,Charles,Q1075148,GRI Guest Scholar,NA,
Getty,2019,Avramidou,Amalia,Q1121584,Getty Scholars,NA,
Getty,2019,Frahm,Laura,Q13371,Getty Scholars,NA,
Getty,2019,Murovec,Barbara,Q1378,GRI Guest Scholar,NA,
Getty,2019,Ray,Sugata,Q168756,Getty Scholars,NA,
Getty,2019,Liu,Chen,Q16955,Connecting Art Histories Guest Scholars,NA,
Getty,2019,Topalilov,Ivo,Q1782652,Getty Scholars,NA,
Getty,2019,Nguyen,Jason,Q180865,Residential Postdoctoral Fellowships,NA,
Getty,2019,Rife,Michaela,Q180865,Residential Postdoctoral Fellowships,NA,
Getty,2019,Schueller,Matthew,Q192334,Residential Postdoctoral Fellowships,NA,
Getty,2019,Maroja,Camila,Q201492,Residential Postdoctoral Fellowships,NA,
Getty,2019,Matsas,Dimitris,Q208403,Getty Scholars,NA,
Getty,2019,Olivares Sandoval,Omar,Q222738,Residential Postdoctoral Fellowships,NA,
Getty,2019,Brouillet,Julia,Q253771,Getty Scholars,NA,
Getty,2019,Cordeiro Siqueira,Vera Beatriz,Q2840233,Connecting Art Histories Guest Scholars,NA,
Getty,2019,Tsiafaki,Despoina,Q30252842,Getty Scholars,NA,
Getty,2019,Nankov,Emil,Q30270868,Getty Scholars,NA,
Getty,2019,Jones,Kellie,Q49088,GRI Guest Scholar,NA,
Getty,2019,Kim,Grace,Q49108,Residential Postdoctoral Fellowships,NA,
Getty,2019,Manning,Joe,Q49112,Getty Scholars,NA,
Getty,2019,Strachan,Tavares,Q60,GRI Guest Scholar,NA,
Getty,2019,Boetzkes,Amanda,Q795988,Getty Scholars,NA,
Getty,2019,Tzvetkova,Julia,Q841581,Getty Scholars,NA,
Getty,2019,Nisbet,James,Q868421,Getty Scholars,NA,
Getty,2019,Braddock,Alan,Q875637,Getty Scholars,NA,
Getty,2019,Kozak,Nazar,Q958769,Getty Scholars,NA,
Getty,2018,Riar,Inderbir,Q1041737,Residential Postdoctoral Fellowships,NA,
Getty,2018,Gassner,Hubertus,Q1055,GRI Guest Scholar,NA,
Getty,2018,Zournatzi,Antigoni,Q1248816,Getty Scholars,NA,
Getty,2018,Gates,Theaster,Q1297,GRI Guest Scholar,NA,
Getty,2018,English,Darby,Q131252,Getty Scholars,NA,
Getty,2018,Zerner,Henri,Q13371,GRI Guest Scholar,NA,
Getty,2018,Gulacsi,Zsuzsanna,Q139901,Getty Scholars,NA,
Getty,2018,Campbell,Thomas,Q1416890,GRI Guest Scholar,NA,
Getty,2018,Olympios,Michalis,Q1520608,Connecting Art Histories Guest Scholars,NA,
Getty,2018,Lynch,Kathleen,Q153265,Getty Scholars,NA,
Getty,2018,Drosos,Nikolaos,Q172,Residential Postdoctoral Fellowships,NA,
Getty,2018,Larsen,Mogens,Q186285,Getty Scholars,NA,
Getty,2018,von Moos,Stanislaus,Q206702,Getty Scholars,NA,
Getty,2018,Di Lernia,Savino,Q209344,Getty Scholars,NA,
Getty,2018,Foster,Hal,Q21578,Getty Scholars,NA,
Getty,2018,Root,Margaret,Q230492,Getty Scholars,NA,
Getty,2018,Woo,Jung-Ah,Q40018,Getty Scholars,NA,
Getty,2018,Wade,Mara,Q457281,Getty Scholars,NA,
Getty,2018,Mussolin,Mauro,Q49088,GRI Guest Scholar,NA,
Getty,2018,Shalem,Avinoam,Q49088,GRI Guest Scholar,NA,
Getty,2018,Ng,Morgan,Q49112,Residential Postdoctoral Fellowships,NA,
Getty,2018,Kassler-Taub,Elizabeth,Q49116,Residential Postdoctoral Fellowships,NA,
Getty,2018,Omans,Samuel,Q49210,Residential Predoctoral Fellowships,NA,
Getty,2018,Jacome-Moreno,Cristobal,Q49213,Residential Predoctoral Fellowships,NA,
Getty,2018,Lai,Guolong,Q501758,Getty Scholars,NA,
Getty,2018,Ater,Renee,Q503415,Getty Scholars,NA,
Getty,2018,Isto,Raino,Q503415,Residential Postdoctoral Fellowships,NA,
Getty,2018,Schlude,Jason,Q5146820,Getty Scholars,NA,
Getty,2018,Kwiatkowski,Nicolás,Q5733950,Connecting Art Histories Guest Scholars,NA,
Getty,2018,Schlögel,Karl,Q64,GRI Guest Scholar,NA,
Getty,2018,von Hesberg,Henner,Q695302,Getty Scholars,NA,
Getty,2018,Hauser,Stefan,Q835440,Getty Scholars,NA,
Getty,2018,Canepa,Matthew,Q868421,Getty Scholars,NA,
Getty,2018,Dimendberg,Edward,Q868421,Getty Scholars,NA,
Getty,2018,Rollinger,Robert,Q875788,GRI Guest Scholar,NA,
Getty,2018,Ghyka,Celia,Q976926,Connecting Art Histories Guest Scholars,NA,
Getty,2018,Singh,Kavita,Q987,Connecting Art Histories Guest Scholars,NA,
Getty,2017,Michel,Patrick,Q1141586,Getty Scholars,NA,
Getty,2017,Sousa,Lisa,Q1346110,Getty Scholars,NA,
Getty,2017,Murray,Timothy,Q1478723,GRI Guest Scholar,NA,
Getty,2017,Diers,Michael,Q152087,Getty Scholars,NA,
Getty,2017,De Jong,Albert,Q156598,Getty Scholars,NA,
Getty,2017,Versluys,Miguel John,Q156598,Getty Scholars,NA,
Getty,2017,Yu,Patricia,Q168756,Residential Predoctoral Fellowships,NA,
Getty,2017,Morgan,Kathryn,Q174710,Getty Scholars,NA,
Getty,2017,Coleman,James,Q1761,GRI Guest Scholar,NA,
Getty,2017,Brosius,Maria,Q180865,Getty Scholars,NA,
Getty,2017,Vanhaelen,Engeline,Q201492,GRI Guest Scholar,NA,
Getty,2017,Causey,Faya,Q214867,Getty Scholars,NA,
Getty,2017,Henriksen,Niels,Q21578,Residential Predoctoral Fellowships,NA,
Getty,2017,Borgo,Francesca,Q216273,Residential Postdoctoral Fellowships,NA,
Getty,2017,Strootman,Rolf,Q221653,Getty Scholars,NA,
Getty,2017,Dorotinsky Alperstein,Deborah,Q222738,Connecting Art Histories Guest Scholars,NA,
Getty,2017,Maydanchik,Michelle,Q235034,Residential Postdoctoral Fellowships,NA,
Getty,2017,Belamarić,Josip,Q30297133,Connecting Art Histories Guest Scholars,NA,
Getty,2017,Remond,Jaya,Q318118,Residential Postdoctoral Fellowships,NA,
Getty,2017,Szántó,Iván,Q390287,Connecting Art Histories Guest Scholars,NA,
Getty,2017,Wrigley,Richard,Q472316,Getty Scholars,NA,
Getty,2017,Miller,Margaret,Q487556,Getty Scholars,NA,
Getty,2017,Strother,Zoë,Q49088,Getty Scholars,NA,
Getty,2017,Nabel,Jake,Q49115,Residential Postdoctoral Fellowships,NA,
Getty,2017,Flores,Tatiana,Q499451,Getty Scholars,NA,
Getty,2017,Messina,Vito,Q499911,Getty Scholars,NA,
Getty,2017,Gamboni,Dario,Q503473,Getty Scholars,NA,
Getty,2017,Millner-Larsen,Nadja,Q528231,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2017,Schlögel,Karl,Q64,GRI Guest Scholar,NA,
Getty,2017,Poggio,Alessandro,Q672416,Getty Scholars,NA,
Getty,2017,Ryu,Sara,Q777403,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2017,Patel,Alka,Q868421,Getty Scholars,NA,
Getty,2017,Tian,Wei,Q956,GRI Guest Scholar,NA,
Getty,2016,Dean,Carolyn,Q1047293,Getty Scholars,NA,
Getty,2016,Narath,Albert,Q1047293,Residential Postdoctoral Fellowships,NA,
Getty,2016,Basu,Priyanka,Q10664609,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2016,Lum,Julia,Q10664609,Residential Predoctoral Fellowships,NA,
Getty,2016,Ahuja,Naman,Q1147063,Connecting Art Histories Guest Scholars,NA,
Getty,2016,Morphy,Howard,Q127990,Getty Scholars,NA,
Getty,2016,Veymiers,Richard,Q1334582,GRI Guest Scholar,NA,
Getty,2016,Minas-Nerpel,Martina,Q1420500,Getty Scholars,NA,
Getty,2016,Holly,Michael Ann,Q1465805,GRI Guest Scholar,NA,
Getty,2016,Pearson,Stephanie,Q152087,Residential Postdoctoral Fellowships,NA,
Getty,2016,Kaper,Olaf,Q156598,Getty Scholars,NA,
Getty,2016,Wagner,Monika,Q156725,GRI Guest Scholar,NA,
Getty,2016,Moxey,Patricio Keith,Q167733,GRI Guest Scholar,NA,
Getty,2016,Lenssen,Anneka,Q168756,Residential Postdoctoral Fellowships,NA,
Getty,2016,Harpster,Grace,Q168756,Residential Predoctoral Fellowships,NA,
Getty,2016,Federle,Helmut,Q1741,GRI Guest Scholar,NA,
Getty,2016,Chowdhury,Zirwat,Q174710,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2016,Simpson,Bethany,Q174710,Residential Postdoctoral Fellowships,NA,
Getty,2016,Buddensieg,Andrea-Sabine,Q191228,GRI Guest Scholar,NA,
Getty,2016,Williams,Lyneise,Q192334,Getty Scholars,NA,
Getty,2016,Smith,Giulia,Q193196,Residential Postdoctoral Fellowships,NA,
Getty,2016,van Oppen de Ruiter,Branko,Q214341,Getty Scholars,NA,
Getty,2016,Bommas,Martin,Q223429,Getty Scholars,NA,
Getty,2016,Baldasarre,María,Q24236924,Connecting Art Histories Guest Scholars,NA,
Getty,2016,Severi,Carlo,Q273518,Getty Scholars,NA,
Getty,2016,Bietak,Manfred,Q299015,GRI Guest Scholar,NA,
Getty,2016,Hajovsky,Patrick,Q3551493,Getty Scholars,NA,
Getty,2016,Boehm,Gottfried,Q372608,GRI Guest Scholar,NA,
Getty,2016,Abungu,George,Q3870,GRI Guest Scholar,NA,
Getty,2016,Glass,Aaron,Q4860041,Getty Scholars,NA,
Getty,2016,Mussolin,Mauro,Q49088,Getty Scholars,NA,
Getty,2016,Probst,Peter,Q49120,Getty Scholars,NA,
Getty,2016,Imorde,Joseph,Q504723,Getty Scholars,NA,
Getty,2016,Baumstark,Reinhold,Q504854,GRI Guest Scholar,NA,
Getty,2016,Saban,Analia,Q60,GRI Guest Scholar,NA,
Getty,2016,Belting,Hans,Q64,GRI Guest Scholar,NA,
Getty,2016,Dackerman,Susan,Q65,Getty Scholars,NA,
Getty,2016,Phillips,Susan,Q7199570,Getty Scholars,NA,
Getty,2016,Talmor,Ruti,Q7199570,Getty Scholars,NA,
Getty,2016,Kort,Pamela,Q72,GRI Guest Scholar,NA,
Getty,2016,Dijkstal,Hugo,Q727,GRI Guest Scholar,NA,
Getty,2016,Tan,Fiona,Q727,GRI Guest Scholar,NA,
Getty,2016,Scott,Katie,Q734266,Getty Scholars,NA,
Getty,2016,Zolli,Daniel,Q739627,Residential Postdoctoral Fellowships,NA,
Getty,2016,Bakirtzis,Nikolas,Q7728557,Connecting Art Histories Guest Scholars,NA,
Getty,2016,Magalhães,Ana,Q835960,GRI Guest Scholar,NA,
Getty,2016,Fan,Baiding,Q985670,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Ahuja,Naman,Q1147063,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Ergin,Nina,Q1193155,Getty Scholars,NA,
Getty,2015,Buehl,Gudrun,Q1264942,Getty Scholars,NA,
Getty,2015,McFadden,Susanna,Q130965,Getty Scholars,NA,
Getty,2015,Kinew,Shawon,Q13371,Residential Predoctoral Fellowships,NA,
Getty,2015,Kurg,Andres,Q1370318,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Fowler,Caroline,Q1465805,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2015,Peselmann,Veronica,Q153006,Residential Predoctoral Fellowships,NA,
Getty,2015,Laube,Ingrid,Q153978,Getty Scholars,NA,
Getty,2015,Clark,T.J.,Q168756,Getty Scholars,NA,
Getty,2015,Wagner,Anne,Q168756,Getty Scholars,NA,
Getty,2015,Gramatke,Corinna,Q1718,Getty Scholars,NA,
Getty,2015,Brown,Robert,Q174710,Getty Scholars,NA,
Getty,2015,Kelder,Jorrit,Q18655579,GRI Guest Scholar,NA,
Getty,2015,Bricault,Laurent,Q1933558,Getty Scholars,NA,
Getty,2015,Spies-Gans,Paris,Q21578,Residential Predoctoral Fellowships,NA,
Getty,2015,Adamson,Natalie,Q216273,Getty Scholars,NA,
Getty,2015,Rudy,Kathryn,Q216273,Getty Scholars,NA,
Getty,2015,Dupey Garcia,Élodie,Q222738,Getty Scholars,NA,
Getty,2015,Colburn,Henry,Q230492,Residential Postdoctoral Fellowships,NA,
Getty,2015,Whitfield,Susan,Q23308,Getty Scholars,NA,
Getty,2015,Wootton,Will,Q245247,Getty Scholars,NA,
Getty,2015,Gillis,John,Q258464,Getty Scholars,NA,
Getty,2015,von Rüden,Constance,Q309948,Getty Scholars,NA,
Getty,2015,Crowley,Patrick,Q41506,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2015,Squeff,Leticia,Q4384447,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Ogata,Amy,Q4614,Getty Scholars,NA,
Getty,2015,Pollini,John,Q4614,Getty Scholars,NA,
Getty,2015,Bryda,Gregory,Q49112,Residential Postdoctoral Fellowships,NA,
Getty,2015,Vicario,Nicholas,Q49165,Residential Postdoctoral Fellowships,NA,
Getty,2015,Etienne,Noémie,Q49210,Residential Postdoctoral Fellowships,NA,
Getty,2015,Immonen,Visa,Q501841,Residential Postdoctoral Fellowships,NA,
Getty,2015,Kohle,Hubertus,Q55044,GRI Guest Scholar,NA,
Getty,2015,Anguissola,Anna,Q55044,Getty Scholars,NA,
Getty,2015,London,Barbara,Q60,Getty Scholars,NA,
Getty,2015,Guzman,Fernando,Q611995,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Dackerman,Susan,Q65,Getty Scholars,NA,
Getty,2015,Siracusano,Gabriela,Q6979278,Connecting Art Histories Guest Scholars,NA,
Getty,2015,Winther-Tamaki,Bert,Q868421,Getty Scholars,NA,
Getty,2015,Baader,Hannah,Q872398,GRI Guest Scholar,NA,
Getty,2014,Fine,Steven,Q1048851,Getty Scholars,NA,
Getty,2014,Horton,Jessica,Q1068072,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2014,Kohl,Jeanette,Q1075148,Getty Scholars,NA,
Getty,2014,Lin,Nancy,Q131252,Residential Predoctoral Fellowships,NA,
Getty,2014,Juneja,Monica,Q151510,Getty Scholars,NA,
Getty,2014,Kitschen,Friederike,Q152087,Getty Scholars,NA,
Getty,2014,Borbein,Adolf,Q153006,Getty Scholars,NA,
Getty,2014,Fleckner,Uwe,Q156725,Getty Scholars,NA,
Getty,2014,Hallett,Christopher,Q168756,Getty Scholars,NA,
Getty,2014,Chon,Doris,Q174710,Residential Postdoctoral Fellowships,NA,
Getty,2014,Papadopoulos,John,Q174710,GRI Guest Scholar,NA,
Getty,2014,Terraciano,Kevin,Q174710,Getty Scholars,NA,
Getty,2014,Nosch,Marie-Louise,Q186285,Getty Scholars,NA,
Getty,2014,Orell,Julia,Q206702,Residential Postdoctoral Fellowships,NA,
Getty,2014,Brouwer,Petronella,Q214341,Getty Scholars,NA,
Getty,2014,Colomina,Beatriz,Q21578,Getty Scholars,NA,
Getty,2014,Smith,Joanna,Q21578,Getty Scholars,NA,
Getty,2014,Christov-Bakargiev,Carolyn,Q220,GRI Guest Scholar,NA,
Getty,2014,Ziegler,Hendrik,Q2496149,GRI Guest Scholar,NA,
Getty,2014,Michaud,Eric,Q273518,Getty Scholars,NA,
Getty,2014,Cardoso Denis,Rafael,Q2840233,GRI Guest Scholar,NA,
Getty,2014,Piotrowski,Piotr,Q348402,GRI Guest Scholar,NA,
Getty,2014,Romberg,Kristin,Q457281,Residential Postdoctoral Fellowships,NA,
Getty,2014,Leatherbury,Sean,Q4860041,Residential Postdoctoral Fellowships,NA,
Getty,2014,Han,Jianye,Q4881203,Connecting Art Histories Guest Scholars,NA,
Getty,2014,Freedberg,David,Q49088,GRI Guest Scholar,NA,
Getty,2014,Kaligotla,Subhashini,Q49088,Residential Predoctoral Fellowships,NA,
Getty,2014,Stielau,Allison,Q49112,Residential Predoctoral Fellowships,NA,
Getty,2014,Silver,Larry,Q49117,GRI Guest Scholar,NA,
Getty,2014,Rishel,Joseph,Q510324,GRI Guest Scholar,NA,
Getty,2014,Rother,Lynn,Q51985,Residential Predoctoral Fellowships,NA,
Getty,2014,Cooke,Lynne,Q60,GRI Guest Scholar,NA,
Getty,2014,Hale,Mathew,Q64,GRI Guest Scholar,NA,
Getty,2014,Dean,Tacita,Q64,GRI Guest Scholar,NA,
Getty,2014,Tsuji,Shigebumi,Q651233,Getty Scholars,NA,
Getty,2014,Cirucci,Gabriella,Q672416,Getty Scholars,NA,
Getty,2014,Robb,Matthew,Q7864026,Getty Scholars,NA,
Getty,2014,Pancaroglu Ciloglu,Ayse Oya,Q896267,Connecting Art Histories Guest Scholars,NA,
Getty,2014,Craig,Michelle,Q937718,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2013,Doonan,Owen,Q1026939,Getty Scholars,NA,
Getty,2013,Feng,Shi,Q1073828,Connecting Art Histories Guest Scholars,NA,
Getty,2013,Musillo,Marco,Q13369,Getty Scholars,NA,
Getty,2013,Blier,Suzanne,Q13371,Getty Scholars,NA,
Getty,2013,Liu,Lihong,Q149990,Residential Postdoctoral Fellowships,NA,
Getty,2013,Schieder,Martin,Q154804,Getty Scholars,NA,
Getty,2013,Mei,Qing,Q16947,Connecting Art Histories Guest Scholars,NA,
Getty,2013,Jungmann,Burglind,Q174710,Getty Scholars,NA,
Getty,2013,Villaseñor Black,Charlene,Q174710,Getty Scholars,NA,
Getty,2013,Knappett,Carl,Q180865,Getty Scholars,NA,
Getty,2013,Riva,Corinna,Q193196,Getty Scholars,NA,
Getty,2013,Miao,Zhe,Q197543,Connecting Art Histories Guest Scholars,NA,
Getty,2013,Capistrano-Baker,Florina,Q2110963,Getty Scholars,NA,
Getty,2013,van Wijngaarden,Gert Jan,Q214341,Getty Scholars,NA,
Getty,2013,Shimizu,Yoshiaki,Q21578,GRI Guest Scholar,NA,
Getty,2013,Garcia Brosseau,Esteban,Q222738,Residential Postdoctoral Fellowships,NA,
Getty,2013,Crosby,Vanessa,Q309350,Residential Predoctoral Fellowships,NA,
Getty,2013,Brook,Timothy,Q391028,Getty Scholars,NA,
Getty,2013,Dadlani,Chanchal,Q392667,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2013,Bleichmar,Daniela,Q4614,Getty Scholars,NA,
Getty,2013,Sanabrais,Sofia,Q4614,Getty Scholars,NA,
Getty,2013,Priyadarshini,Meha,Q49088,Residential Predoctoral Fellowships,NA,
Getty,2013,Knodell,Alex,Q49114,Residential Postdoctoral Fellowships,NA,
Getty,2013,Halpern,Galia,Q49210,Residential Predoctoral Fellowships,NA,
Getty,2013,Sauvage,Caroline,Q5126318,Getty Scholars,NA,
Getty,2013,de Saxcé,Ariane,Q546118,Residential Predoctoral Fellowships,NA,
Getty,2013,Wang,Yudong,Q5613717,Connecting Art Histories Guest Scholars,NA,
Getty,2013,Blakely,Sandra,Q621043,Getty Scholars,NA,
Getty,2013,Göttler,Christine,Q659080,Getty Scholars,NA,
Getty,2013,Flores,Patrick,Q746592,Connecting Art Histories Guest Scholars,NA,
Getty,2013,Kleutghen,Kristina,Q777403,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2013,Um,Nancy,Q863813,Getty Scholars,NA,
Getty,2013,Baader,Hannah,Q872398,Getty Scholars,NA,
Getty,2012,Mather,David,Q11203476,Residential Postdoctoral Fellowships,NA,
Getty,2012,Mitchell,William,Q131252,GRI Guest Scholar,NA,
Getty,2012,Kim,Jinah,Q13371,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2012,D'Angelo,Tiziana,Q13371,Residential Predoctoral Fellowships,NA,
Getty,2012,Tiradritti,Francesco,Q1481995,Getty Scholars,NA,
Getty,2012,Hopkins,Andrew,Q1494671,Getty Scholars,NA,
Getty,2012,Pichler,Wolfram,Q165980,GRI Guest Scholar,NA,
Getty,2012,Stager,Jennifer,Q168756,Residential GRI-NEH Postdoctoral Fellowship,NA,
Getty,2012,Wang,Guixiang,Q16955,Connecting Art Histories Guest Scholars,NA,
Getty,2012,Blom,Philipp,Q1741,GRI Guest Scholar,NA,
Getty,2012,von Falkenhausen,Lothar,Q174710,Getty Scholars,NA,
Getty,2012,Zachos,Konstantinos,Q183199,Getty Scholars,NA,
Getty,2012,Albertson,Fred,Q2094177,Getty Scholars,NA,
